flight_id,airline_code,airline_name,alliance,flight_numbers,origin,origin_city,destination,destination_city,departure_utc,arrival_utc,duration_minutes,stops,layover_airports,layover_minutes,cabin_class,price,currency,seats_available,aircraft_type,on_time_performance,baggage_included,refundable,demand_level,season,is_holiday_season,duration_hours,is_direct,price_per_hour,departure_hour_utc,is_redeye,layover_hours,reliability_penalty,flight_date,route_price_mean,route_price_std,route_price_median,price_norm,duration_minutes_norm,stops_norm,layover_hours_norm,reliability_penalty_norm
F038890,AF,Air France,skyteam,AF805;AF9219;AF1773,AKL,Auckland,FCO,Rome,2025-03-31 16:50:00+00:00,2025-04-02 00:30:00+00:00,1900,2,CDG;LHR,256,Premium Economy,2253.78,USD,5,B777-300ER,72,True,False,medium,shoulder,False,31.67,False,71.16,16,False,4.27,28,2025-03-31 00:00:00+00:00,2189.32,1443.48,1858.31,0.1244,0.4658,1.0,0.5371,0.75
F038891,KL,KLM,skyteam,KL7978;KL4599;KL9812,AKL,Auckland,FCO,Rome,2025-03-31 16:50:00+00:00,2025-04-02 05:48:00+00:00,2218,2,IST;DOH,310,Economy,1085.2,USD,7,A321neo,76,True,False,medium,shoulder,False,36.97,False,29.35,16,False,5.17,24,2025-03-31 00:00:00+00:00,2189.32,1443.48,1858.31,0.0588,0.5464,1.0,0.6503,0.625
F038892,UA,United Airlines,star,UA3447;UA8433,BKK,Bangkok,PVG,Shanghai,2025-06-28 12:15:00+00:00,2025-06-29 10:17:00+00:00,1322,1,IST,78,Business,1103.6,USD,3,E190,79,True,True,high,summer_peak,False,22.03,False,50.1,12,False,1.3,21,2025-06-28 00:00:00+00:00,452.51,316.87,339.36,0.0598,0.3193,0.5,0.1635,0.5312
F038893,JL,Japan Airlines,oneworld,JL1414;JL7044,BKK,Bangkok,PVG,Shanghai,2025-06-28 13:15:00+00:00,2025-06-29 15:33:00+00:00,1578,1,FRA,160,Economy,425.02,USD,7,B777-300ER,80,False,False,high,summer_peak,False,26.3,False,16.16,13,False,2.67,20,2025-06-28 00:00:00+00:00,452.51,316.87,339.36,0.0217,0.3842,0.5,0.3358,0.5
F038894,AI,Air India,star,AI8394;AI9335;AI268,MAA,Chennai,SVO,Moscow,2025-02-12 17:20:00+00:00,2025-02-13 19:47:00+00:00,1587,2,DXB;HKG,269,Economy,324.47,USD,4,E190,75,True,False,low,winter_low,False,26.45,False,12.27,17,False,4.48,25,2025-02-12 00:00:00+00:00,722.95,435.26,494.81,0.016,0.3865,1.0,0.5635,0.6562
F038895,KL,KLM,skyteam,KL2860;KL2857;KL8492,MAA,Chennai,SVO,Moscow,2025-02-12 17:20:00+00:00,2025-02-13 15:09:00+00:00,1309,2,DOH;LHR,362,Business,1230.86,USD,8,B737-800,75,True,True,low,winter_low,False,21.82,False,56.41,17,False,6.03,25,2025-02-12 00:00:00+00:00,722.95,435.26,494.81,0.0669,0.316,1.0,0.7585,0.6562
F038896,BA,British Airways,oneworld,BA3347;BA7497,MAA,Chennai,SVO,Moscow,2025-02-12 16:20:00+00:00,2025-02-13 08:54:00+00:00,994,1,SIN,62,Economy,469.18,USD,5,A321neo,80,True,False,low,winter_low,False,16.57,False,28.32,16,False,1.03,20,2025-02-12 00:00:00+00:00,722.95,435.26,494.81,0.0241,0.2362,0.5,0.1296,0.5
F038897,TK,Turkish Airlines,star,TK9194,GRU,Sao Paulo,IST,Istanbul,2025-06-02 23:00:00+00:00,2025-06-03 12:51:00+00:00,831,0,,0,Economy,1037.33,USD,4,A350-900,91,False,True,low,winter_low,False,13.85,True,74.9,23,False,0.0,9,2025-06-02 00:00:00+00:00,1580.44,743.08,1463.03,0.0561,0.1949,0.0,0.0,0.1562
F038898,KL,KLM,skyteam,KL1141,GRU,Sao Paulo,IST,Istanbul,2025-06-03 00:00:00+00:00,2025-06-03 13:51:00+00:00,831,0,,0,Economy,952.3,USD,9,B767-300,84,False,True,low,winter_low,False,13.85,True,68.76,0,True,0.0,16,2025-06-03 00:00:00+00:00,1580.44,743.08,1463.03,0.0513,0.1949,0.0,0.0,0.375
F038899,TG,Thai Airways,star,TG7472;TG6725,GRU,Sao Paulo,IST,Istanbul,2025-06-02 23:30:00+00:00,2025-06-04 08:48:00+00:00,1998,1,SIN,69,Premium Economy,1401.78,USD,7,A320neo,85,True,False,low,winter_low,False,33.3,False,42.1,23,False,1.15,15,2025-06-02 00:00:00+00:00,1580.44,743.08,1463.03,0.0766,0.4906,0.5,0.1447,0.3438
F038900,KE,Korean Air,skyteam,KE6618;KE6935,GRU,Sao Paulo,IST,Istanbul,2025-06-02 23:00:00+00:00,2025-06-04 08:07:00+00:00,1987,1,SIN,58,Economy,715.49,USD,6,B787-9,86,True,False,low,winter_low,False,33.12,False,21.6,23,False,0.97,14,2025-06-02 00:00:00+00:00,1580.44,743.08,1463.03,0.038,0.4878,0.5,0.122,0.3125
F038901,QF,Qantas,oneworld,QF3205;QF3612,GRU,Sao Paulo,IST,Istanbul,2025-06-02 22:30:00+00:00,2025-06-04 05:57:00+00:00,1887,1,LAX,239,Premium Economy,1692.42,USD,7,A380-800,90,True,True,low,winter_low,False,31.45,False,53.81,22,False,3.98,10,2025-06-02 00:00:00+00:00,1580.44,743.08,1463.03,0.0929,0.4625,0.5,0.5006,0.1875
F038902,EK,Emirates,none,EK5580,ORD,Chicago,HKG,Hong Kong,2026-05-20 13:10:00+00:00,2026-05-21 05:29:00+00:00,979,0,,0,Economy,1470.67,USD,4,A320neo,95,True,False,medium,shoulder,False,16.32,True,90.11,13,False,0.0,5,2026-05-20 00:00:00+00:00,1950.59,1660.48,1242.61,0.0804,0.2324,0.0,0.0,0.0312
F038903,UA,United Airlines,star,UA8048,ORD,Chicago,HKG,Hong Kong,2026-05-20 13:10:00+00:00,2026-05-21 05:29:00+00:00,979,0,,0,Business,4723.3,USD,4,A320neo,89,True,True,medium,shoulder,False,16.32,True,289.42,13,False,0.0,11,2026-05-20 00:00:00+00:00,1950.59,1660.48,1242.61,0.2632,0.2324,0.0,0.0,0.2188
F038904,DL,Delta,skyteam,DL8574,ORD,Chicago,HKG,Hong Kong,2026-05-20 12:40:00+00:00,2026-05-21 04:59:00+00:00,979,0,,0,Economy,1392.78,USD,9,A380-800,84,True,False,medium,shoulder,False,16.32,True,85.34,12,False,0.0,16,2026-05-20 00:00:00+00:00,1950.59,1660.48,1242.61,0.076,0.2324,0.0,0.0,0.375
F038905,TK,Turkish Airlines,star,TK1370;TK4169,ORD,Chicago,HKG,Hong Kong,2026-05-20 13:10:00+00:00,2026-05-21 08:56:00+00:00,1186,1,NRT,129,Economy,1002.85,USD,3,B737-800,84,True,False,medium,shoulder,False,19.77,False,50.73,13,False,2.15,16,2026-05-20 00:00:00+00:00,1950.59,1660.48,1242.61,0.0541,0.2848,0.5,0.2704,0.375
F038906,QF,Qantas,oneworld,QF2831;QF9259;QF9270,ORD,Chicago,HKG,Hong Kong,2026-05-20 14:40:00+00:00,2026-05-22 15:30:00+00:00,2930,2,IST;LAX,452,Economy,840.12,USD,6,B737-800,79,True,False,medium,shoulder,False,48.83,False,17.2,14,False,7.53,21,2026-05-20 00:00:00+00:00,1950.59,1660.48,1242.61,0.045,0.7268,1.0,0.9472,0.5312
F038907,EK,Emirates,none,EK4725,AMS,Amsterdam,BKK,Bangkok,2025-03-19 19:40:00+00:00,2025-03-20 07:50:00+00:00,730,0,,0,Economy,948.55,USD,8,A330-300,94,True,False,medium,shoulder,False,12.17,True,77.94,19,False,0.0,6,2025-03-19 00:00:00+00:00,1645.66,1312.75,1027.93,0.0511,0.1693,0.0,0.0,0.0625
F038908,KE,Korean Air,skyteam,KE1391,AMS,Amsterdam,BKK,Bangkok,2025-03-19 20:10:00+00:00,2025-03-20 08:20:00+00:00,730,0,,0,Business,3632.35,USD,4,A350-900,90,True,True,medium,shoulder,False,12.17,True,298.47,20,False,0.0,10,2025-03-19 00:00:00+00:00,1645.66,1312.75,1027.93,0.2019,0.1693,0.0,0.0,0.1875
F038909,CX,Cathay Pacific,oneworld,CX2848,AMS,Amsterdam,BKK,Bangkok,2025-03-19 20:40:00+00:00,2025-03-20 08:50:00+00:00,730,0,,0,Economy,1030.95,USD,9,A330-300,96,True,False,medium,shoulder,False,12.17,True,84.71,20,False,0.0,4,2025-03-19 00:00:00+00:00,1645.66,1312.75,1027.93,0.0557,0.1693,0.0,0.0,0.0
F038910,DL,Delta,skyteam,DL936;DL2034,AMS,Amsterdam,BKK,Bangkok,2025-03-19 19:40:00+00:00,2025-03-20 15:25:00+00:00,1185,1,SIN,211,Business,2660.41,USD,4,B737-800,83,True,True,medium,shoulder,False,19.75,False,134.7,19,False,3.52,17,2025-03-19 00:00:00+00:00,1645.66,1312.75,1027.93,0.1473,0.2846,0.5,0.4428,0.4062
F038911,QF,Qantas,oneworld,QF1915;QF3136,AMS,Amsterdam,BKK,Bangkok,2025-03-19 19:40:00+00:00,2025-03-20 16:07:00+00:00,1227,1,ICN,232,Economy,853.13,USD,8,A380-800,84,True,False,medium,shoulder,False,20.45,False,41.72,19,False,3.87,16,2025-03-19 00:00:00+00:00,1645.66,1312.75,1027.93,0.0457,0.2952,0.5,0.4868,0.375
F038912,NH,ANA,star,NH3048;NH648;NH5277,AMS,Amsterdam,BKK,Bangkok,2025-03-19 19:40:00+00:00,2025-03-21 20:59:00+00:00,2959,2,ICN;JFK,321,Premium Economy,1091.6,USD,5,A350-900,78,True,False,medium,shoulder,False,49.32,False,22.13,19,False,5.35,22,2025-03-19 00:00:00+00:00,1645.66,1312.75,1027.93,0.0591,0.7342,1.0,0.673,0.5625
F038913,KE,Korean Air,skyteam,KE2833,PVG,Shanghai,BKK,Bangkok,2025-06-08 05:30:00+00:00,2025-06-08 09:47:00+00:00,257,0,,0,Economy,483.67,USD,2,B737-800,82,True,False,high,summer_peak,False,4.28,True,113.01,5,True,0.0,18,2025-06-08 00:00:00+00:00,519.13,405.48,347.17,0.025,0.0494,0.0,0.0,0.4375
F038914,NH,ANA,star,NH9467,PVG,Shanghai,BKK,Bangkok,2025-06-08 04:00:00+00:00,2025-06-08 08:17:00+00:00,257,0,,0,Economy,488.86,USD,6,A320neo,85,True,False,high,summer_peak,False,4.28,True,114.22,4,True,0.0,15,2025-06-08 00:00:00+00:00,519.13,405.48,347.17,0.0252,0.0494,0.0,0.0,0.3438
F038915,QR,Qatar Airways,oneworld,QR4525;QR8399,PVG,Shanghai,BKK,Bangkok,2025-06-08 05:00:00+00:00,2025-06-08 14:45:00+00:00,585,1,SIN,114,Economy,417.51,USD,5,B737-800,86,True,False,high,summer_peak,False,9.75,False,42.82,5,True,1.9,14,2025-06-08 00:00:00+00:00,519.13,405.48,347.17,0.0212,0.1325,0.5,0.239,0.3125
F038916,TK,Turkish Airlines,star,TK3250;TK6887,PVG,Shanghai,BKK,Bangkok,2025-06-08 04:00:00+00:00,2025-06-08 12:43:00+00:00,523,1,ICN,108,Economy,349.73,USD,2,B737-800,77,False,False,high,summer_peak,False,8.72,False,40.11,4,True,1.8,23,2025-06-08 00:00:00+00:00,519.13,405.48,347.17,0.0174,0.1168,0.5,0.2264,0.5938
F038917,LH,Lufthansa,star,LH3923;LH946;LH8539,PVG,Shanghai,BKK,Bangkok,2025-06-08 03:30:00+00:00,2025-06-09 09:25:00+00:00,1795,2,ICN;CDG,237,Premium Economy,471.42,USD,6,B777-300ER,68,True,False,high,summer_peak,False,29.92,False,15.76,3,True,3.95,32,2025-06-08 00:00:00+00:00,519.13,405.48,347.17,0.0243,0.4392,1.0,0.4969,0.875
F038918,SQ,Singapore Airlines,star,SQ9036;SQ6092,PVG,Shanghai,BKK,Bangkok,2025-06-08 04:30:00+00:00,2025-06-09 13:49:00+00:00,1999,1,SFO,223,Business,1217.87,USD,2,E190,81,True,True,high,summer_peak,False,33.32,False,36.55,4,True,3.72,19,2025-06-08 00:00:00+00:00,519.13,405.48,347.17,0.0662,0.4909,0.5,0.4679,0.4688
F038919,UA,United Airlines,star,UA5001,SFO,San Francisco,LIS,Lisbon,2026-05-03 20:50:00+00:00,2026-05-04 08:54:00+00:00,724,0,,0,Economy,982.95,USD,6,A321neo,89,True,True,medium,shoulder,False,12.07,True,81.44,20,False,0.0,11,2026-05-03 00:00:00+00:00,1521.12,1235.7,982.95,0.053,0.1678,0.0,0.0,0.2188
F038920,CX,Cathay Pacific,oneworld,CX8199,SFO,San Francisco,LIS,Lisbon,2026-05-03 20:50:00+00:00,2026-05-04 08:54:00+00:00,724,0,,0,Business,4067.06,USD,4,A380-800,88,True,True,medium,shoulder,False,12.07,True,336.96,20,False,0.0,12,2026-05-03 00:00:00+00:00,1521.12,1235.7,982.95,0.2263,0.1678,0.0,0.0,0.25
F038921,BA,British Airways,oneworld,BA8967,SFO,San Francisco,LIS,Lisbon,2026-05-03 19:50:00+00:00,2026-05-04 07:54:00+00:00,724,0,,0,Economy,862.59,USD,6,B777-300ER,86,False,True,medium,shoulder,False,12.07,True,71.47,19,False,0.0,14,2026-05-03 00:00:00+00:00,1521.12,1235.7,982.95,0.0463,0.1678,0.0,0.0,0.3125
F038922,TG,Thai Airways,star,TG1305;TG2739,SFO,San Francisco,LIS,Lisbon,2026-05-03 20:50:00+00:00,2026-05-04 12:58:00+00:00,968,1,CDG,106,First,3537.09,USD,9,B737-800,85,True,True,medium,shoulder,False,16.13,False,219.29,20,False,1.77,15,2026-05-03 00:00:00+00:00,1521.12,1235.7,982.95,0.1966,0.2296,0.5,0.2226,0.3438
F038923,KE,Korean Air,skyteam,KE9130;KE4060,SFO,San Francisco,LIS,Lisbon,2026-05-03 19:20:00+00:00,2026-05-04 23:45:00+00:00,1705,1,ICN,165,Premium Economy,1225.57,USD,6,E190,81,True,True,medium,shoulder,False,28.42,False,43.12,19,False,2.75,19,2026-05-03 00:00:00+00:00,1521.12,1235.7,982.95,0.0667,0.4164,0.5,0.3459,0.4688
F038924,LH,Lufthansa,star,LH2548;LH8393,SFO,San Francisco,LIS,Lisbon,2026-05-03 20:20:00+00:00,2026-05-04 18:23:00+00:00,1323,1,IST,196,Economy,717.47,USD,3,B737-800,79,True,False,medium,shoulder,False,22.05,False,32.54,20,False,3.27,21,2026-05-03 00:00:00+00:00,1521.12,1235.7,982.95,0.0381,0.3196,0.5,0.4113,0.5312
F038925,AF,Air France,skyteam,AF1602;AF2566,SFO,San Francisco,LIS,Lisbon,2026-05-03 19:20:00+00:00,2026-05-04 13:19:00+00:00,1079,1,FRA,173,Business,2256.66,USD,6,B777-300ER,83,True,True,medium,shoulder,False,17.98,False,125.51,19,False,2.88,17,2026-05-03 00:00:00+00:00,1521.12,1235.7,982.95,0.1246,0.2577,0.5,0.3623,0.4062
F038926,KE,Korean Air,skyteam,KE8423,NRT,Tokyo,SFO,San Francisco,2025-05-16 08:00:00+00:00,2025-05-16 18:56:00+00:00,656,0,,0,Economy,771.14,USD,9,A320neo,87,True,True,medium,shoulder,False,10.93,True,70.55,8,False,0.0,13,2025-05-16 00:00:00+00:00,1204.64,935.09,834.92,0.0411,0.1505,0.0,0.0,0.2812
F038927,TG,Thai Airways,star,TG3415,NRT,Tokyo,SFO,San Francisco,2025-05-16 07:00:00+00:00,2025-05-16 17:56:00+00:00,656,0,,0,Premium Economy,1483.02,USD,8,B777-300ER,84,True,True,medium,shoulder,False,10.93,True,135.68,7,False,0.0,16,2025-05-16 00:00:00+00:00,1204.64,935.09,834.92,0.0811,0.1505,0.0,0.0,0.375
F038928,CX,Cathay Pacific,oneworld,CX5437,NRT,Tokyo,SFO,San Francisco,2025-05-16 08:30:00+00:00,2025-05-16 19:26:00+00:00,656,0,,0,Economy,971.71,USD,6,A380-800,92,False,False,medium,shoulder,False,10.93,True,88.9,8,False,0.0,8,2025-05-16 00:00:00+00:00,1204.64,935.09,834.92,0.0524,0.1505,0.0,0.0,0.125
F038929,AI,Air India,star,AI6488;AI3295;AI8605,NRT,Tokyo,SFO,San Francisco,2025-05-16 08:00:00+00:00,2025-05-17 14:18:00+00:00,1818,2,SIN;ICN,270,Economy,541.31,USD,8,B737-800,78,True,True,medium,shoulder,False,30.3,False,17.87,8,False,4.5,22,2025-05-16 00:00:00+00:00,1204.64,935.09,834.92,0.0282,0.445,1.0,0.566,0.5625
F038930,LH,Lufthansa,star,LH7124;LH9183,NRT,Tokyo,SFO,San Francisco,2025-05-16 06:30:00+00:00,2025-05-17 13:08:00+00:00,1838,1,DOH,162,Economy,645.88,USD,6,A350-900,80,False,False,medium,shoulder,False,30.63,False,21.09,6,False,2.7,20,2025-05-16 00:00:00+00:00,1204.64,935.09,834.92,0.0341,0.4501,0.5,0.3396,0.5
F038931,UA,United Airlines,star,UA6543;UA5008,NRT,Tokyo,SFO,San Francisco,2025-05-16 08:00:00+00:00,2025-05-17 11:36:00+00:00,1656,1,CDG,176,Premium Economy,1057.42,USD,3,B777-300ER,80,True,True,medium,shoulder,False,27.6,False,38.31,8,False,2.93,20,2025-05-16 00:00:00+00:00,1204.64,935.09,834.92,0.0572,0.404,0.5,0.3686,0.5
F038932,SQ,Singapore Airlines,star,SQ1245;SQ9302,NRT,Tokyo,SFO,San Francisco,2025-05-16 07:30:00+00:00,2025-05-17 04:49:00+00:00,1279,1,HKG,143,Economy,702.09,USD,9,A321neo,84,False,False,medium,shoulder,False,21.32,False,32.93,7,False,2.38,16,2025-05-16 00:00:00+00:00,1204.64,935.09,834.92,0.0372,0.3084,0.5,0.2994,0.375
F038933,AA,American Airlines,oneworld,AA6237,SIN,Singapore,DEL,Delhi,2025-11-04 13:10:00+00:00,2025-11-04 19:01:00+00:00,351,0,,0,Economy,441.56,USD,4,A320neo,89,False,True,medium,shoulder,False,5.85,True,75.48,13,False,0.0,11,2025-11-04 00:00:00+00:00,708.83,521.46,482.26,0.0226,0.0732,0.0,0.0,0.2188
F038934,AI,Air India,star,AI590,SIN,Singapore,DEL,Delhi,2025-11-04 13:10:00+00:00,2025-11-04 19:01:00+00:00,351,0,,0,Business,1500.23,USD,5,B787-9,85,True,True,medium,shoulder,False,5.85,True,256.45,13,False,0.0,15,2025-11-04 00:00:00+00:00,708.83,521.46,482.26,0.0821,0.0732,0.0,0.0,0.3438
F038935,UA,United Airlines,star,UA4237,SIN,Singapore,DEL,Delhi,2025-11-04 13:40:00+00:00,2025-11-04 19:31:00+00:00,351,0,,0,Economy,499.98,USD,5,A321neo,88,False,False,medium,shoulder,False,5.85,True,85.47,13,False,0.0,12,2025-11-04 00:00:00+00:00,708.83,521.46,482.26,0.0259,0.0732,0.0,0.0,0.25
F038936,TG,Thai Airways,star,TG2965;TG1531,SIN,Singapore,DEL,Delhi,2025-11-04 13:10:00+00:00,2025-11-06 02:29:00+00:00,2239,1,LAX,137,Premium Economy,665.23,USD,8,B767-300,80,True,False,medium,shoulder,False,37.32,False,17.83,13,False,2.28,20,2025-11-04 00:00:00+00:00,708.83,521.46,482.26,0.0352,0.5517,0.5,0.2868,0.5
F038937,CX,Cathay Pacific,oneworld,CX3853;CX9073;CX2716,SIN,Singapore,DEL,Delhi,2025-11-04 11:40:00+00:00,2025-11-06 00:14:00+00:00,2194,2,LHR;HKG,256,Economy,282.1,USD,4,A320neo,79,False,False,medium,shoulder,False,36.57,False,7.71,11,False,4.27,21,2025-11-04 00:00:00+00:00,708.83,521.46,482.26,0.0136,0.5403,1.0,0.5371,0.5312
F038938,KL,KLM,skyteam,KL720,AMS,Amsterdam,LHR,London,2025-03-02 13:15:00+00:00,2025-03-02 14:22:00+00:00,67,0,,0,Economy,78.61,USD,7,B767-300,88,False,False,medium,shoulder,False,1.12,True,70.19,13,False,0.0,12,2025-03-02 00:00:00+00:00,97.45,47.05,83.05,0.0022,0.0013,0.0,0.0,0.25
F038939,JL,Japan Airlines,oneworld,JL6913,AMS,Amsterdam,LHR,London,2025-03-02 14:15:00+00:00,2025-03-02 15:22:00+00:00,67,0,,0,Economy,86.84,USD,8,B777-300ER,96,False,False,medium,shoulder,False,1.12,True,77.54,14,False,0.0,4,2025-03-02 00:00:00+00:00,97.45,47.05,83.05,0.0027,0.0013,0.0,0.0,0.0
F038940,AI,Air India,star,AI2415;AI3079,AMS,Amsterdam,LHR,London,2025-03-02 13:45:00+00:00,2025-03-03 05:38:00+00:00,953,1,DXB,74,Economy,52.92,USD,3,B787-9,81,True,True,medium,shoulder,False,15.88,False,3.33,13,False,1.23,19,2025-03-02 00:00:00+00:00,97.45,47.05,83.05,0.0007,0.2258,0.5,0.1547,0.4688
F038941,KE,Korean Air,skyteam,KE8776;KE1953,AMS,Amsterdam,LHR,London,2025-03-02 13:45:00+00:00,2025-03-03 16:19:00+00:00,1594,1,NRT,97,Economy,65.88,USD,9,B737-800,83,True,True,medium,shoulder,False,26.57,False,2.48,13,False,1.62,17,2025-03-02 00:00:00+00:00,97.45,47.05,83.05,0.0015,0.3882,0.5,0.2038,0.4062
F038942,NH,ANA,star,NH2167;NH9029,AMS,Amsterdam,LHR,London,2025-03-02 14:45:00+00:00,2025-03-03 19:13:00+00:00,1708,1,HKG,211,Economy,72.92,USD,6,A380-800,87,True,False,medium,shoulder,False,28.47,False,2.56,14,False,3.52,13,2025-03-02 00:00:00+00:00,97.45,47.05,83.05,0.0019,0.4171,0.5,0.4428,0.2812
F038943,LH,Lufthansa,star,LH3256,DEL,Delhi,DOH,Doha,2025-11-04 10:35:00+00:00,2025-11-04 14:26:00+00:00,231,0,,0,Economy,316.42,USD,7,A380-800,91,False,False,medium,shoulder,False,3.85,True,82.19,10,False,0.0,9,2025-11-04 00:00:00+00:00,406.75,343.1,304.01,0.0156,0.0428,0.0,0.0,0.1562
F038944,BA,British Airways,oneworld,BA6094,DEL,Delhi,DOH,Doha,2025-11-04 09:35:00+00:00,2025-11-04 13:26:00+00:00,231,0,,0,Economy,325.85,USD,6,A321neo,89,True,True,medium,shoulder,False,3.85,True,84.64,9,False,0.0,11,2025-11-04 00:00:00+00:00,406.75,343.1,304.01,0.0161,0.0428,0.0,0.0,0.2188
F038945,BA,British Airways,oneworld,BA5645;BA7354,DEL,Delhi,DOH,Doha,2025-11-04 10:05:00+00:00,2025-11-05 22:22:00+00:00,2177,1,LAX,131,Economy,210.86,USD,6,A380-800,79,False,False,medium,shoulder,False,36.28,False,5.81,10,False,2.18,21,2025-11-04 00:00:00+00:00,406.75,343.1,304.01,0.0096,0.536,0.5,0.2742,0.5312
F038946,KE,Korean Air,skyteam,KE293;KE7116;KE7990,DEL,Delhi,DOH,Doha,2025-11-04 11:35:00+00:00,2025-11-05 10:59:00+00:00,1404,2,IST;LHR,363,Economy,190.18,USD,5,B787-9,79,True,False,medium,shoulder,False,23.4,False,8.13,11,False,6.05,21,2025-11-04 00:00:00+00:00,406.75,343.1,304.01,0.0085,0.3401,1.0,0.761,0.5312
F038947,NH,ANA,star,NH7541,LHR,London,AMS,Amsterdam,2025-05-10 15:30:00+00:00,2025-05-10 16:37:00+00:00,67,0,,0,Economy,92.29,USD,7,A380-800,89,True,False,medium,shoulder,False,1.12,True,82.4,15,False,0.0,11,2025-05-10 00:00:00+00:00,95.87,39.8,86.08,0.003,0.0013,0.0,0.0,0.2188
F038948,SQ,Singapore Airlines,star,SQ8443,LHR,London,AMS,Amsterdam,2025-05-10 16:00:00+00:00,2025-05-10 17:07:00+00:00,67,0,,0,Premium Economy,144.11,USD,6,B787-9,90,True,True,medium,shoulder,False,1.12,True,128.67,16,False,0.0,10,2025-05-10 00:00:00+00:00,95.87,39.8,86.08,0.0059,0.0013,0.0,0.0,0.1875
F038949,BA,British Airways,oneworld,BA5188,LHR,London,AMS,Amsterdam,2025-05-10 16:30:00+00:00,2025-05-10 17:37:00+00:00,67,0,,0,Economy,92.48,USD,4,B777-300ER,84,False,True,medium,shoulder,False,1.12,True,82.57,16,False,0.0,16,2025-05-10 00:00:00+00:00,95.87,39.8,86.08,0.003,0.0013,0.0,0.0,0.375
F038950,EK,Emirates,none,EK6553;EK2463;EK5553,LHR,London,AMS,Amsterdam,2025-05-10 14:30:00+00:00,2025-05-11 13:14:00+00:00,1364,2,CDG;JFK,343,Economy,59.4,USD,9,B777-300ER,82,True,False,medium,shoulder,False,22.73,False,2.61,14,False,5.72,18,2025-05-10 00:00:00+00:00,95.87,39.8,86.08,0.0011,0.33,1.0,0.7195,0.4375
F038951,JL,Japan Airlines,oneworld,JL7790;JL9934;JL4400,LHR,London,AMS,Amsterdam,2025-05-10 14:00:00+00:00,2025-05-11 20:57:00+00:00,1857,2,NRT;ICN,283,Economy,61.45,USD,9,A380-800,76,False,False,medium,shoulder,False,30.95,False,1.99,14,False,4.72,24,2025-05-10 00:00:00+00:00,95.87,39.8,86.08,0.0012,0.4549,1.0,0.5937,0.625
F038952,KL,KLM,skyteam,KL7393;KL6751;KL1118,LHR,London,AMS,Amsterdam,2025-05-10 16:30:00+00:00,2025-05-12 11:39:00+00:00,2589,2,NRT;LAX,423,Economy,51.08,USD,5,E190,73,False,True,medium,shoulder,False,43.15,False,1.18,16,False,7.05,27,2025-05-10 00:00:00+00:00,95.87,39.8,86.08,0.0006,0.6404,1.0,0.8868,0.7188
F038953,TG,Thai Airways,star,TG7330;TG1661,ORD,Chicago,SVO,Moscow,2025-10-11 14:10:00+00:00,2025-10-12 08:32:00+00:00,1102,1,SFO,93,Economy,595.18,USD,9,B737-800,84,False,False,medium,shoulder,False,18.37,False,32.4,14,False,1.55,16,2025-10-11 00:00:00+00:00,977.66,676.86,641.04,0.0312,0.2636,0.5,0.195,0.375
F038954,QF,Qantas,oneworld,QF3908;QF8830,ORD,Chicago,SVO,Moscow,2025-10-11 15:40:00+00:00,2025-10-12 08:33:00+00:00,1013,1,IST,143,Business,2259.16,USD,8,A330-300,82,True,True,medium,shoulder,False,16.88,False,133.84,15,False,2.38,18,2025-10-11 00:00:00+00:00,977.66,676.86,641.04,0.1247,0.241,0.5,0.2994,0.4375
F038955,JL,Japan Airlines,oneworld,JL1394;JL1854,ORD,Chicago,SVO,Moscow,2025-10-11 14:10:00+00:00,2025-10-12 18:16:00+00:00,1686,1,HKG,132,Premium Economy,1297.17,USD,6,B737-800,86,True,True,medium,shoulder,False,28.1,False,46.16,14,False,2.2,14,2025-10-11 00:00:00+00:00,977.66,676.86,641.04,0.0707,0.4116,0.5,0.2767,0.3125
F038956,BA,British Airways,oneworld,BA9259;BA1949,ORD,Chicago,SVO,Moscow,2025-10-11 16:40:00+00:00,2025-10-12 09:49:00+00:00,1029,1,IST,159,Economy,683.1,USD,8,A330-300,86,False,True,medium,shoulder,False,17.15,False,39.83,16,False,2.65,14,2025-10-11 00:00:00+00:00,977.66,676.86,641.04,0.0362,0.2451,0.5,0.3333,0.3125
F038957,CX,Cathay Pacific,oneworld,CX5363;CX5452;CX6075,AKL,Auckland,YYZ,Toronto,2025-09-10 14:35:00+00:00,2025-09-12 04:54:00+00:00,2299,2,FRA;CDG,331,Premium Economy,1673.36,USD,7,A350-900,80,True,False,medium,shoulder,False,38.32,False,43.67,14,False,5.52,20,2025-09-10 00:00:00+00:00,1922.52,1504.85,1298.58,0.0918,0.5669,1.0,0.6943,0.5
F038958,LH,Lufthansa,star,LH5196;LH3044,AKL,Auckland,YYZ,Toronto,2025-09-10 15:05:00+00:00,2025-09-12 02:48:00+00:00,2143,1,IST,171,Premium Economy,1807.77,USD,9,B737-800,78,True,False,medium,shoulder,False,35.72,False,50.61,15,False,2.85,22,2025-09-10 00:00:00+00:00,1922.52,1504.85,1298.58,0.0994,0.5274,0.5,0.3585,0.5625
