flight_id,airline_code,airline_name,alliance,flight_numbers,origin,origin_city,destination,destination_city,departure_utc,arrival_utc,duration_minutes,stops,layover_airports,layover_minutes,cabin_class,price,currency,seats_available,aircraft_type,on_time_performance,baggage_included,refundable,demand_level,season,is_holiday_season
F049590,AI,Air India,star,AI2669;AI2317;AI9679,SVO,Moscow,AMS,Amsterdam,2025-11-02T20:15:00Z,2025-11-04T11:14:00Z,2339,2,JFK;ICN,186,Economy,156.7,USD,4,B787-9,78,True,False,medium,shoulder,False
F049591,AF,Air France,skyteam,AF7574;AF8569,SVO,Moscow,AMS,Amsterdam,2025-11-02T20:45:00Z,2025-11-03T05:18:00Z,513,1,LHR,218,Economy,210.98,USD,3,A380-800,81,False,True,medium,shoulder,False
F049592,AI,Air India,star,AI9128,FRA,Frankfurt,LAX,Los Angeles,2025-07-16T08:00:00Z,2025-07-16T20:19:00Z,739,0,,0,Economy,1307.89,USD,4,A320neo,88,False,False,high,summer_peak,False
F049593,QR,Qatar Airways,oneworld,QR3998,FRA,Frankfurt,LAX,Los Angeles,2025-07-16T08:30:00Z,2025-07-16T20:49:00Z,739,0,,0,Economy,1306.07,USD,4,E190,86,False,False,high,summer_peak,False
F049594,AA,American Airlines,oneworld,AA9372;AA2631,FRA,Frankfurt,LAX,Los Angeles,2025-07-16T10:30:00Z,2025-07-17T20:11:00Z,2021,1,SIN,114,Economy,1023.61,USD,5,A350-900,80,True,True,high,summer_peak,False
F049595,TK,Turkish Airlines,star,TK7387;TK9128,FRA,Frankfurt,LAX,Los Angeles,2025-07-16T09:30:00Z,2025-07-17T00:20:00Z,890,1,SFO,84,Business,3437.25,USD,6,A320neo,82,True,True,high,summer_peak,False
F049596,DL,Delta,skyteam,DL7086,SIN,Singapore,FCO,Rome,2025-12-01T14:10:00Z,2025-12-02T03:23:00Z,793,0,,0,Economy,1042.68,USD,7,B777-300ER,84,True,True,medium,shoulder,False
F049597,AI,Air India,star,AI9645,SIN,Singapore,FCO,Rome,2025-12-01T12:10:00Z,2025-12-02T01:23:00Z,793,0,,0,First,4948.39,USD,8,A320neo,84,True,True,medium,shoulder,False
F049598,UA,United Airlines,star,UA1847,SIN,Singapore,FCO,Rome,2025-12-01T14:10:00Z,2025-12-02T03:23:00Z,793,0,,0,Economy,907.23,USD,7,B777-300ER,90,True,True,medium,shoulder,False
F049599,UA,United Airlines,star,UA1183;UA9284,SIN,Singapore,FCO,Rome,2025-12-01T12:10:00Z,2025-12-02T07:22:00Z,1152,1,CDG,186,Business,2832.95,USD,7,B737-800,85,True,True,medium,shoulder,False
F049600,DL,Delta,skyteam,DL1904;DL5945,SIN,Singapore,FCO,Rome,2025-12-01T14:10:00Z,2025-12-03T01:26:00Z,2116,1,LAX,214,Business,2956.95,USD,8,A320neo,86,True,True,medium,shoulder,False
F049601,TG,Thai Airways,star,TG7564;TG8474,SIN,Singapore,FCO,Rome,2025-12-01T12:10:00Z,2025-12-02T05:16:00Z,1026,1,AMS,61,Economy,794.65,USD,8,B767-300,80,True,True,medium,shoulder,False
F049602,QF,Qantas,oneworld,QF3995;QF8037,SIN,Singapore,FCO,Rome,2025-12-01T13:40:00Z,2025-12-02T06:24:00Z,1004,1,FRA,83,Economy,942.51,USD,8,A320neo,87,False,False,medium,shoulder,False
F049603,AA,American Airlines,oneworld,AA5895,AMS,Amsterdam,JFK,New York,2025-07-24T18:15:00Z,2025-07-25T02:13:00Z,478,0,,0,Economy,892.55,USD,5,A330-300,85,False,False,high,summer_peak,False
F049604,UA,United Airlines,star,UA6591,AMS,Amsterdam,JFK,New York,2025-07-24T18:15:00Z,2025-07-25T02:13:00Z,478,0,,0,Economy,900.17,USD,7,A330-300,88,True,False,high,summer_peak,False
F049605,UA,United Airlines,star,UA4720;UA8186,AMS,Amsterdam,JFK,New York,2025-07-24T17:15:00Z,2025-07-25T06:20:00Z,785,1,FRA,214,Business,1956.09,USD,4,A321neo,79,True,True,high,summer_peak,False
F049606,LH,Lufthansa,star,LH2721;LH3245,AMS,Amsterdam,JFK,New York,2025-07-24T18:45:00Z,2025-07-25T15:00:00Z,1215,1,SFO,166,Economy,559.78,USD,3,B767-300,76,True,False,high,summer_peak,False
F049607,QR,Qatar Airways,oneworld,QR3870;QR4074,AMS,Amsterdam,JFK,New York,2025-07-24T17:45:00Z,2025-07-26T01:47:00Z,1922,1,HKG,175,Economy,688.18,USD,6,A320neo,84,True,False,high,summer_peak,False
F049608,DL,Delta,skyteam,DL4840;DL6768,GRU,Sao Paulo,DEL,Delhi,2025-03-10T09:15:00Z,2025-03-11T07:07:00Z,1312,1,IST,99,Business,4078.24,USD,7,A380-800,83,True,True,medium,shoulder,False
F049609,AF,Air France,skyteam,AF3405;AF4842,GRU,Sao Paulo,DEL,Delhi,2025-03-10T09:15:00Z,2025-03-11T09:39:00Z,1464,1,LHR,171,Business,3497.76,USD,4,B767-300,85,True,True,medium,shoulder,False
F049610,SQ,Singapore Airlines,star,SQ1562,HKG,Hong Kong,LIS,Lisbon,2025-06-21T22:15:00Z,2025-06-22T12:40:00Z,865,0,,0,Economy,1825.86,USD,7,B767-300,87,False,True,high,summer_peak,False
F049611,LH,Lufthansa,star,LH907,HKG,Hong Kong,LIS,Lisbon,2025-06-21T22:15:00Z,2025-06-22T12:40:00Z,865,0,,0,Premium Economy,2724.79,USD,5,B787-9,86,True,False,high,summer_peak,False
F049612,AF,Air France,skyteam,AF9525,HKG,Hong Kong,LIS,Lisbon,2025-06-21T21:45:00Z,2025-06-22T12:10:00Z,865,0,,0,Economy,1720.35,USD,6,A321neo,81,True,False,high,summer_peak,False
F049613,QF,Qantas,oneworld,QF3954;QF3934,HKG,Hong Kong,LIS,Lisbon,2025-06-22T00:15:00Z,2025-06-22T17:53:00Z,1058,1,AMS,145,Economy,1296.13,USD,4,A350-900,81,True,False,high,summer_peak,False
F049614,DL,Delta,skyteam,DL1106;DL2435,HKG,Hong Kong,LIS,Lisbon,2025-06-21T21:45:00Z,2025-06-22T17:11:00Z,1166,1,DOH,180,Economy,1052.23,USD,2,A320neo,75,False,False,high,summer_peak,False
F049615,KL,KLM,skyteam,KL1863;KL6235;KL2979,HKG,Hong Kong,LIS,Lisbon,2025-06-21T21:45:00Z,2025-06-23T07:20:00Z,2015,2,DOH;JFK,212,Premium Economy,1971.51,USD,3,A380-800,72,True,False,high,summer_peak,False
F049616,QF,Qantas,oneworld,QF2778,DEL,Delhi,FRA,Frankfurt,2025-08-04T17:50:00Z,2025-08-05T02:09:00Z,499,0,,0,Economy,1040.41,USD,4,E190,91,True,True,high,summer_peak,False
F049617,AI,Air India,star,AI8372,DEL,Delhi,FRA,Frankfurt,2025-08-04T18:50:00Z,2025-08-05T03:09:00Z,499,0,,0,Premium Economy,1300.47,USD,5,A350-900,84,True,False,high,summer_peak,False
F049618,BA,British Airways,oneworld,BA7800,DEL,Delhi,FRA,Frankfurt,2025-08-04T17:20:00Z,2025-08-05T01:39:00Z,499,0,,0,Economy,988.16,USD,7,B777-300ER,82,False,False,high,summer_peak,False
F049619,KL,KLM,skyteam,KL9241;KL8364;KL4913,DEL,Delhi,FRA,Frankfurt,2025-08-04T17:20:00Z,2025-08-06T07:38:00Z,2298,2,LHR;SFO,342,Economy,539.31,USD,4,A350-900,75,False,False,high,summer_peak,False
F049620,EK,Emirates,none,EK5366;EK2420,DEL,Delhi,FRA,Frankfurt,2025-08-04T19:20:00Z,2025-08-05T16:52:00Z,1292,1,SIN,131,First,4260.64,USD,3,A321neo,78,True,True,high,summer_peak,False
F049621,DL,Delta,skyteam,DL125;DL6936,DEL,Delhi,FRA,Frankfurt,2025-08-04T18:50:00Z,2025-08-05T06:31:00Z,701,1,CDG,96,Economy,706.44,USD,2,A350-900,81,False,False,high,summer_peak,False
F049622,DL,Delta,skyteam,DL7987;DL5036,DEL,Delhi,FRA,Frankfurt,2025-08-04T17:50:00Z,2025-08-05T15:02:00Z,1272,1,SIN,111,Economy,596.14,USD,6,A321neo,74,True,False,high,summer_peak,False
F049623,SQ,Singapore Airlines,star,SQ2336,AMS,Amsterdam,DXB,Dubai,2025-09-09T10:20:00Z,2025-09-09T17:27:00Z,427,0,,0,Economy,655.29,USD,4,A380-800,96,True,False,medium,shoulder,False
F049624,JL,Japan Airlines,oneworld,JL817,AMS,Amsterdam,DXB,Dubai,2025-09-09T08:20:00Z,2025-09-09T15:27:00Z,427,0,,0,Premium Economy,1027.0,USD,9,A380-800,88,True,False,medium,shoulder,False
F049625,AI,Air India,star,AI4208,AMS,Amsterdam,DXB,Dubai,2025-09-09T08:20:00Z,2025-09-09T15:27:00Z,427,0,,0,Economy,545.75,USD,9,A380-800,89,False,False,medium,shoulder,False
F049626,AF,Air France,skyteam,AF8260;AF7292,AMS,Amsterdam,DXB,Dubai,2025-09-09T08:20:00Z,2025-09-09T19:40:00Z,680,1,CDG,179,Economy,365.3,USD,7,B737-800,80,True,True,medium,shoulder,False
F049627,UA,United Airlines,star,UA7707;UA5171,AMS,Amsterdam,DXB,Dubai,2025-09-09T07:50:00Z,2025-09-10T05:14:00Z,1284,1,ICN,59,Economy,392.5,USD,4,B777-300ER,78,True,False,medium,shoulder,False
F049628,LH,Lufthansa,star,LH4576;LH1181,AMS,Amsterdam,DXB,Dubai,2025-09-09T08:20:00Z,2025-09-09T17:23:00Z,543,1,IST,73,Business,1257.6,USD,4,A350-900,80,True,True,medium,shoulder,False
F049629,SQ,Singapore Airlines,star,SQ6529,DOH,Doha,CDG,Paris,2026-02-26T19:45:00Z,2026-02-27T02:37:00Z,412,0,,0,Economy,552.82,USD,8,B737-800,90,True,False,low,winter_low,False
F049630,QR,Qatar Airways,oneworld,QR8966,DOH,Doha,CDG,Paris,2026-02-26T19:15:00Z,2026-02-27T02:07:00Z,412,0,,0,Economy,523.26,USD,9,B787-9,96,False,False,low,winter_low,False
F049631,AA,American Airlines,oneworld,AA1268;AA427,DOH,Doha,CDG,Paris,2026-02-26T18:45:00Z,2026-02-27T06:29:00Z,704,1,LHR,205,Economy,395.32,USD,9,A380-800,80,False,False,low,winter_low,False
F049632,LH,Lufthansa,star,LH7097;LH8380,DOH,Doha,CDG,Paris,2026-02-26T18:45:00Z,2026-02-27T20:23:00Z,1538,1,JFK,214,Premium Economy,696.68,USD,4,A320neo,83,True,False,low,winter_low,False
F049633,TK,Turkish Airlines,star,TK7885;TK9494,DOH,Doha,CDG,Paris,2026-02-26T17:15:00Z,2026-02-27T05:24:00Z,729,1,LHR,230,Economy,379.31,USD,6,B777-300ER,80,True,False,low,winter_low,False
F049634,AF,Air France,skyteam,AF1330,BKK,Bangkok,JFK,New York,2025-06-02T10:30:00Z,2025-06-03T04:36:00Z,1086,0,,0,Economy,2075.79,USD,7,A350-900,88,False,False,high,summer_peak,False
F049635,UA,United Airlines,star,UA2294,BKK,Bangkok,JFK,New York,2025-06-02T10:30:00Z,2025-06-03T04:36:00Z,1086,0,,0,Economy,1839.71,USD,7,B767-300,82,False,False,high,summer_peak,False
F049636,UA,United Airlines,star,UA3002;UA8373,BKK,Bangkok,JFK,New York,2025-06-02T11:30:00Z,2025-06-03T09:44:00Z,1334,1,AMS,126,Business,4759.59,USD,6,A330-300,79,True,True,high,summer_peak,False
F049637,LH,Lufthansa,star,LH5281;LH8600;LH4282,BKK,Bangkok,JFK,New York,2025-06-02T10:30:00Z,2025-06-03T20:09:00Z,2019,2,NRT;IST,276,Economy,1317.27,USD,2,B767-300,71,True,True,high,summer_peak,False
F049638,TK,Turkish Airlines,star,TK5399;TK8592,BKK,Bangkok,JFK,New York,2025-06-02T11:30:00Z,2025-06-03T11:16:00Z,1426,1,IST,181,Economy,1540.07,USD,2,B767-300,81,False,False,high,summer_peak,False
F049639,AA,American Airlines,oneworld,AA636,LHR,London,LIS,Lisbon,2026-05-12T15:15:00Z,2026-05-12T17:52:00Z,157,0,,0,Economy,183.46,USD,6,A380-800,88,False,True,medium,shoulder,False
F049640,AI,Air India,star,AI7572,LHR,London,LIS,Lisbon,2026-05-12T12:45:00Z,2026-05-12T15:22:00Z,157,0,,0,Economy,195.51,USD,7,B777-300ER,85,False,False,medium,shoulder,False
F049641,QR,Qatar Airways,oneworld,QR4738;QR6814,LHR,London,LIS,Lisbon,2026-05-12T12:45:00Z,2026-05-13T21:22:00Z,1957,1,SIN,170,Premium Economy,300.86,USD,6,A321neo,88,True,False,medium,shoulder,False
F049642,QR,Qatar Airways,oneworld,QR3608;QR6373;QR6580,LHR,London,LIS,Lisbon,2026-05-12T14:15:00Z,2026-05-14T02:22:00Z,2167,2,CDG;NRT,457,Economy,126.7,USD,7,B777-300ER,82,False,True,medium,shoulder,False
F049643,KE,Korean Air,skyteam,KE9421;KE722;KE2123,LHR,London,LIS,Lisbon,2026-05-12T13:15:00Z,2026-05-13T02:46:00Z,811,2,FRA;IST,266,Economy,121.14,USD,3,A330-300,76,True,False,medium,shoulder,False
F049644,DL,Delta,skyteam,DL2223,HKG,Hong Kong,MEX,Mexico City,2026-01-29T08:20:00Z,2026-01-30T02:41:00Z,1101,0,,0,Economy,1427.22,USD,6,B737-800,88,False,False,low,winter_low,False
F049645,BA,British Airways,oneworld,BA7091,HKG,Hong Kong,MEX,Mexico City,2026-01-29T07:50:00Z,2026-01-30T02:11:00Z,1101,0,,0,First,7524.64,USD,7,B737-800,92,True,True,low,winter_low,False
F049646,CX,Cathay Pacific,oneworld,CX8503,HKG,Hong Kong,MEX,Mexico City,2026-01-29T08:20:00Z,2026-01-30T02:41:00Z,1101,0,,0,Economy,1558.86,USD,8,B787-9,96,False,False,low,winter_low,False
F049647,LH,Lufthansa,star,LH5620;LH5742;LH2390,HKG,Hong Kong,MEX,Mexico City,2026-01-29T07:50:00Z,2026-01-31T01:47:00Z,2517,2,LHR;DOH,224,Premium Economy,1722.02,USD,6,B777-300ER,76,True,False,low,winter_low,False
F049648,NH,ANA,star,NH4684;NH1335,HKG,Hong Kong,MEX,Mexico City,2026-01-29T08:20:00Z,2026-01-30T09:53:00Z,1533,1,LHR,64,Economy,1030.79,USD,4,B777-300ER,89,True,False,low,winter_low,False
F049649,KE,Korean Air,skyteam,KE6719,HKG,Hong Kong,CDG,Paris,2025-08-29T12:55:00Z,2025-08-30T01:34:00Z,759,0,,0,Economy,1293.52,USD,6,E190,88,True,True,high,summer_peak,False
F049650,KL,KLM,skyteam,KL241,HKG,Hong Kong,CDG,Paris,2025-08-29T13:55:00Z,2025-08-30T02:34:00Z,759,0,,0,Business,4847.13,USD,4,B737-800,88,True,True,high,summer_peak,False
F049651,AI,Air India,star,AI738,HKG,Hong Kong,CDG,Paris,2025-08-29T13:55:00Z,2025-08-30T02:34:00Z,759,0,,0,Economy,1096.99,USD,5,A330-300,86,False,False,high,summer_peak,False
F049652,EK,Emirates,none,EK1801;EK5900;EK7794,HKG,Hong Kong,CDG,Paris,2025-08-29T13:25:00Z,2025-08-30T10:01:00Z,1236,2,ICN;FRA,288,Economy,895.36,USD,6,B787-9,76,True,False,high,summer_peak,False
F049653,TK,Turkish Airlines,star,TK8650;TK4340;TK2843,HKG,Hong Kong,CDG,Paris,2025-08-29T13:55:00Z,2025-08-31T08:09:00Z,2534,2,LHR;SFO,374,Business,2961.3,USD,6,A320neo,76,True,True,high,summer_peak,False
F049654,LH,Lufthansa,star,LH1101,FRA,Frankfurt,SVO,Moscow,2025-12-19T19:25:00Z,2025-12-19T22:36:00Z,191,0,,0,Economy,382.82,USD,3,A330-300,81,True,True,peak,year_end_holidays,True
F049655,CX,Cathay Pacific,oneworld,CX7733,FRA,Frankfurt,SVO,Moscow,2025-12-19T19:25:00Z,2025-12-19T22:36:00Z,191,0,,0,Premium Economy,899.87,USD,3,B777-300ER,87,True,False,peak,year_end_holidays,True
F049656,NH,ANA,star,NH8991,FRA,Frankfurt,SVO,Moscow,2025-12-19T21:25:00Z,2025-12-20T00:36:00Z,191,0,,0,Economy,478.76,USD,2,B787-9,81,True,True,peak,year_end_holidays,True
F049657,KL,KLM,skyteam,KL6646;KL6826,FRA,Frankfurt,SVO,Moscow,2025-12-19T20:55:00Z,2025-12-20T04:24:00Z,449,1,IST,101,Economy,325.82,USD,1,E190,74,True,False,peak,year_end_holidays,True
F049658,BA,British Airways,oneworld,BA3633;BA2658,FRA,Frankfurt,SVO,Moscow,2025-12-19T18:55:00Z,2025-12-20T04:42:00Z,587,1,IST,239,Economy,316.26,USD,1,B767-300,77,False,False,peak,year_end_holidays,True
F049659,NH,ANA,star,NH5991;NH1606,FRA,Frankfurt,SVO,Moscow,2025-12-19T20:25:00Z,2025-12-20T11:04:00Z,879,1,DOH,185,Economy,311.82,USD,2,B737-800,74,False,False,peak,year_end_holidays,True
F049660,AA,American Airlines,oneworld,AA4147,LIS,Lisbon,CDG,Paris,2026-02-27T16:55:00Z,2026-02-27T19:25:00Z,150,0,,0,Economy,170.18,USD,6,B777-300ER,87,True,False,low,winter_low,False
F049661,AF,Air France,skyteam,AF8408,LIS,Lisbon,CDG,Paris,2026-02-27T19:25:00Z,2026-02-27T21:55:00Z,150,0,,0,First,935.79,USD,7,B767-300,85,True,True,low,winter_low,False
F049662,SQ,Singapore Airlines,star,SQ6643,LIS,Lisbon,CDG,Paris,2026-02-27T17:25:00Z,2026-02-27T19:55:00Z,150,0,,0,Economy,187.68,USD,6,B737-800,90,True,True,low,winter_low,False
F049663,BA,British Airways,oneworld,BA9027;BA1243,LIS,Lisbon,CDG,Paris,2026-02-27T19:25:00Z,2026-02-28T02:58:00Z,453,1,LHR,230,Economy,146.37,USD,9,B737-800,78,True,False,low,winter_low,False
F049664,AI,Air India,star,AI2125;AI5350,LIS,Lisbon,CDG,Paris,2026-02-27T18:55:00Z,2026-02-28T23:33:00Z,1718,1,ICN,190,Economy,128.74,USD,8,A330-300,84,True,False,low,winter_low,False
F049665,KL,KLM,skyteam,KL2777;KL2595;KL2020,LIS,Lisbon,CDG,Paris,2026-02-27T19:25:00Z,2026-02-28T22:13:00Z,1608,2,FRA;JFK,447,Economy,115.22,USD,9,B787-9,77,True,False,low,winter_low,False
F049666,EK,Emirates,none,EK1163;EK9251,SVO,Moscow,ORD,Chicago,2026-01-05T22:45:00Z,2026-01-06T14:53:00Z,968,1,FRA,215,Economy,671.6,USD,4,B787-9,85,True,True,low,winter_low,False
F049667,EK,Emirates,none,EK5249;EK4303;EK3195,SVO,Moscow,ORD,Chicago,2026-01-05T22:45:00Z,2026-01-07T12:31:00Z,2266,2,LAX;AMS,249,Economy,526.47,USD,5,A380-800,80,True,False,low,winter_low,False
F049668,EK,Emirates,none,EK1708;EK2573;EK4642,GRU,Sao Paulo,KUL,Kuala Lumpur,2025-01-05T06:40:00Z,2025-01-06T15:51:00Z,1991,2,AMS;CDG,326,Economy,1544.89,USD,3,A321neo,75,True,False,high,summer_peak,False
F049669,DL,Delta,skyteam,DL1634;DL4082;DL4122,GRU,Sao Paulo,KUL,Kuala Lumpur,2025-01-05T06:40:00Z,2025-01-06T14:58:00Z,1938,2,FRA;DXB,305,Economy,1368.24,USD,7,B787-9,70,True,True,high,summer_peak,False
F049670,DL,Delta,skyteam,DL7927;DL2951;DL7421,GRU,Sao Paulo,KUL,Kuala Lumpur,2025-01-05T06:40:00Z,2025-01-06T17:25:00Z,2085,2,JFK;HKG,229,Economy,1514.12,USD,3,B777-300ER,72,True,True,high,summer_peak,False
F049671,KE,Korean Air,skyteam,KE1198;KE3772,PEK,Beijing,YYZ,Toronto,2025-05-07T06:00:00Z,2025-05-08T03:28:00Z,1288,1,LHR,170,Economy,721.73,USD,5,A320neo,84,True,True,medium,shoulder,False
F049672,UA,United Airlines,star,UA438;UA2359;UA5734,PEK,Beijing,YYZ,Toronto,2025-05-07T06:00:00Z,2025-05-08T09:07:00Z,1627,2,IST;CDG,361,Economy,663.77,USD,5,B787-9,80,False,False,medium,shoulder,False
F049673,QR,Qatar Airways,oneworld,QR874,AKL,Auckland,ICN,Seoul,2025-12-02T22:20:00Z,2025-12-03T11:04:00Z,764,0,,0,Economy,1591.47,USD,6,A330-300,85,False,False,high,summer_peak,False
F049674,AF,Air France,skyteam,AF5648,AKL,Auckland,ICN,Seoul,2025-12-02T20:50:00Z,2025-12-03T09:34:00Z,764,0,,0,First,7436.49,USD,3,A380-800,87,True,True,high,summer_peak,False
F049675,TG,Thai Airways,star,TG8629,AKL,Auckland,ICN,Seoul,2025-12-02T22:20:00Z,2025-12-03T11:04:00Z,764,0,,0,Economy,1498.22,USD,7,A320neo,81,False,False,high,summer_peak,False
F049676,CX,Cathay Pacific,oneworld,CX4640;CX5920,AKL,Auckland,ICN,Seoul,2025-12-02T20:50:00Z,2025-12-03T16:05:00Z,1155,1,HKG,233,Economy,1263.66,USD,4,B767-300,84,True,False,high,summer_peak,False
F049677,BA,British Airways,oneworld,BA5949;BA9194;BA9042,AKL,Auckland,ICN,Seoul,2025-12-02T21:50:00Z,2025-12-04T13:55:00Z,2405,2,NRT;FRA,281,Business,3204.91,USD,4,A321neo,69,True,True,high,summer_peak,False
F049678,QF,Qantas,oneworld,QF9262;QF346;QF369,AKL,Auckland,ICN,Seoul,2025-12-02T21:50:00Z,2025-12-04T16:08:00Z,2538,2,IST;DXB,407,Business,3010.75,USD,3,A330-300,78,True,True,high,summer_peak,False
F049679,JL,Japan Airlines,oneworld,JL2823;JL7090;JL8480,AKL,Auckland,ICN,Seoul,2025-12-02T20:50:00Z,2025-12-04T15:17:00Z,2547,2,FRA;LHR,351,Economy,1019.38,USD,4,B777-300ER,74,True,False,high,summer_peak,False
F049680,KE,Korean Air,skyteam,KE3997,SFO,San Francisco,DXB,Dubai,2025-06-22T10:50:00Z,2025-06-23T03:46:00Z,1016,0,,0,Economy,2014.2,USD,3,A350-900,85,False,False,high,summer_peak,False
F049681,AF,Air France,skyteam,AF6940,SFO,San Francisco,DXB,Dubai,2025-06-22T08:50:00Z,2025-06-23T01:46:00Z,1016,0,,0,Economy,1696.03,USD,7,E190,87,False,False,high,summer_peak,False
F049682,DL,Delta,skyteam,DL3633;DL8784,SFO,San Francisco,DXB,Dubai,2025-06-22T09:20:00Z,2025-06-23T04:18:00Z,1138,1,DOH,56,Economy,1218.07,USD,2,B767-300,81,True,True,high,summer_peak,False
F049683,QF,Qantas,oneworld,QF9935;QF3140;QF4307,SFO,San Francisco,DXB,Dubai,2025-06-22T09:50:00Z,2025-06-24T05:55:00Z,2645,2,SIN;FRA,374,Economy,1426.49,USD,4,A350-900,76,True,False,high,summer_peak,False
F049684,TG,Thai Airways,star,TG1780;TG1146,SYD,Sydney,BCN,Barcelona,2025-03-15T21:10:00Z,2025-03-17T04:30:00Z,1880,1,LAX,171,Economy,1131.63,USD,5,A380-800,84,False,False,medium,shoulder,False
F049685,CX,Cathay Pacific,oneworld,CX9493;CX5130;CX5745,SYD,Sydney,BCN,Barcelona,2025-03-15T22:10:00Z,2025-03-17T13:37:00Z,2367,2,HKG;JFK,260,Economy,1284.66,USD,7,B777-300ER,83,False,False,medium,shoulder,False
F049686,QR,Qatar Airways,oneworld,QR9017;QR5937;QR1591,SYD,Sydney,BCN,Barcelona,2025-03-15T19:40:00Z,2025-03-17T22:57:00Z,3077,2,AMS;HKG,259,Economy,1192.58,USD,5,A380-800,77,False,False,medium,shoulder,False
F049687,NH,ANA,star,NH1457;NH7161,MAA,Chennai,FCO,Rome,2026-02-22T15:00:00Z,2026-02-23T02:47:00Z,707,1,IST,85,Economy,614.59,USD,7,E190,82,True,False,low,winter_low,False
F049688,UA,United Airlines,star,UA8336;UA8544,MAA,Chennai,FCO,Rome,2026-02-22T17:00:00Z,2026-02-23T15:21:00Z,1341,1,ICN,191,Business,1732.4,USD,7,E190,81,True,True,low,winter_low,False
F049689,KL,KLM,skyteam,KL2647;KL4062;KL5990,MAA,Chennai,FCO,Rome,2026-02-22T15:30:00Z,2026-02-23T19:11:00Z,1661,2,SIN;HKG,434,Business,1595.51,USD,4,A380-800,80,True,True,low,winter_low,False
F049690,JL,Japan Airlines,oneworld,JL7665;JL4289,MAA,Chennai,FCO,Rome,2026-02-22T15:00:00Z,2026-02-23T12:00:00Z,1260,1,ICN,110,Economy,560.24,USD,9,B737-800,84,False,False,low,winter_low,False
F049691,TG,Thai Airways,star,TG5404;TG4615,GIG,Rio de Janeiro,BCN,Barcelona,2026-03-17T22:35:00Z,2026-03-19T11:49:00Z,2234,1,HKG,75,Economy,708.77,USD,8,A350-900,80,True,False,medium,shoulder,False
F049692,TK,Turkish Airlines,star,TK5452;TK529;TK217,GIG,Rio de Janeiro,BCN,Barcelona,2026-03-17T21:05:00Z,2026-03-19T12:55:00Z,2390,2,CDG;SFO,192,Economy,579.61,USD,8,A380-800,75,True,False,medium,shoulder,False
F049693,KL,KLM,skyteam,KL8961;KL4500,GIG,Rio de Janeiro,BCN,Barcelona,2026-03-17T23:05:00Z,2026-03-19T04:43:00Z,1778,1,SFO,183,Premium Economy,1071.83,USD,8,A380-800,83,True,False,medium,shoulder,False
F049694,DL,Delta,skyteam,DL7502,JFK,New York,GIG,Rio de Janeiro,2025-02-23T16:10:00Z,2025-02-24T02:29:00Z,619,0,,0,Economy,788.67,USD,5,A321neo,86,False,False,low,winter_low,False
F049695,TK,Turkish Airlines,star,TK6207,JFK,New York,GIG,Rio de Janeiro,2025-02-23T17:10:00Z,2025-02-24T03:29:00Z,619,0,,0,Business,2766.25,USD,5,E190,85,True,True,low,winter_low,False
F049696,SQ,Singapore Airlines,star,SQ5601,JFK,New York,GIG,Rio de Janeiro,2025-02-23T16:10:00Z,2025-02-24T02:29:00Z,619,0,,0,Economy,824.67,USD,8,B787-9,92,True,True,low,winter_low,False
F049697,AF,Air France,skyteam,AF4381;AF6291,JFK,New York,GIG,Rio de Janeiro,2025-02-23T18:10:00Z,2025-02-25T01:17:00Z,1867,1,DOH,116,Economy,532.68,USD,5,B777-300ER,80,True,False,low,winter_low,False
F049698,JL,Japan Airlines,oneworld,JL984;JL3419,JFK,New York,GIG,Rio de Janeiro,2025-02-23T16:10:00Z,2025-02-25T09:50:00Z,2500,1,SIN,89,Economy,660.51,USD,8,B767-300,89,False,False,low,winter_low,False
F049699,EK,Emirates,none,EK3187;EK8348,JFK,New York,GIG,Rio de Janeiro,2025-02-23T16:40:00Z,2025-02-25T01:36:00Z,1976,1,DXB,180,Business,2361.84,USD,6,B777-300ER,82,True,True,low,winter_low,False
F049700,KE,Korean Air,skyteam,KE8054;KE1318,JFK,New York,GIG,Rio de Janeiro,2025-02-23T16:10:00Z,2025-02-25T09:50:00Z,2500,1,NRT,219,Premium Economy,972.7,USD,9,A350-900,78,True,True,low,winter_low,False
F049701,EK,Emirates,none,EK894,IST,Istanbul,DEL,Delhi,2025-03-24T12:40:00Z,2025-03-24T19:02:00Z,382,0,,0,Economy,529.77,USD,4,A330-300,90,True,False,medium,shoulder,False
F049702,TG,Thai Airways,star,TG9181,IST,Istanbul,DEL,Delhi,2025-03-24T10:40:00Z,2025-03-24T17:02:00Z,382,0,,0,Premium Economy,902.04,USD,3,B787-9,90,True,False,medium,shoulder,False
F049703,UA,United Airlines,star,UA5601,IST,Istanbul,DEL,Delhi,2025-03-24T10:40:00Z,2025-03-24T17:02:00Z,382,0,,0,Economy,498.8,USD,9,A330-300,86,False,False,medium,shoulder,False
F049704,UA,United Airlines,star,UA6953;UA973,IST,Istanbul,DEL,Delhi,2025-03-24T11:10:00Z,2025-03-25T17:11:00Z,1801,1,JFK,238,Premium Economy,607.58,USD,8,B737-800,86,True,False,medium,shoulder,False
F049705,AF,Air France,skyteam,AF4372;AF4718;AF5651,IST,Istanbul,DEL,Delhi,2025-03-24T10:10:00Z,2025-03-25T03:29:00Z,1039,2,LHR;AMS,229,Premium Economy,558.25,USD,8,A350-900,76,True,False,medium,shoulder,False
